batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,1,1.0542,391130.4983,252.486,266.1624,0.0006
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,1,1,4.8715,84639.0527,320.945,1563.4749,0.0038
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8,1,1,4.8715,84639.0527,361.119,1759.1815,0.0043
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16,1,1,4.872,84630.0185,416.914,2031.2021,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32,1,1,4.8856,84393.5708,401.367,1960.9359,0.0048
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,64,1,1,4.8742,84591.8208,401.696,1957.9438,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,128,1,1,4.8752,84574.4692,400.835,1954.148,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,256,1,1,4.8784,84518.4725,400.474,1953.6816,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,512,1,1,4.8678,84703.039,400.717,1950.6074,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,1024,1,1,4.8806,84480.2022,400.621,1955.2841,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,2048,1,1,4.8854,84397.5436,399.54,1951.9179,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,4096,1,1,4.8814,84466.3559,398.729,1946.3689,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8192,1,1,4.8915,84292.9843,398.453,1949.0221,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16384,1,1,4.9502,83293.1047,398.236,1971.3447,0.0048
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32768,1,1,5.0123,82261.1574,397.707,1993.4232,0.0048
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,65536,1,1,5.1385,80241.4852,393.401,2021.4714,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,131072,1,1,5.4189,76088.0035,383.976,2080.7456,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,262144,1,1,6.1998,66504.7786,362.298,2246.1781,0.0054
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,524288,1,1,6.196,66545.4586,344.64,2135.3956,0.0052
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,0,1,1,3.9923,103279.216,339.347,1354.7594,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,8,1,1,4.0046,102960.4751,333.565,1335.7987,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,16,1,1,4.0076,102883.891,334.97,1342.4237,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,32,1,1,4.014,102720.131,336.127,1349.2081,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,64,1,1,4.0139,102721.4105,336.905,1352.3141,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,128,1,1,4.0036,102985.9347,337.432,1350.9505,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,256,1,1,4.0026,103011.9222,338.679,1355.601,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,512,1,1,3.9971,103154.1822,338.727,1353.9233,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,1024,1,1,4.018,102618.6369,338.853,1361.4954,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,2048,1,1,4.0156,102679.7141,338.583,1359.6014,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,4096,1,1,4.0386,102095.1964,337.337,1362.3533,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,8192,1,1,4.052,101756.8103,335.58,1359.7644,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,16384,1,1,4.1253,99949.0364,334.796,1381.1242,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,32768,1,1,4.2885,96143.8768,331.018,1419.5839,0.0034
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,65536,1,1,4.3642,94476.4498,325.907,1422.3328,0.0034
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,131072,1,1,4.8809,84474.8364,315.93,1542.0363,0.0037
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,262144,1,1,6.0876,67731.0655,291.307,1773.3486,0.0043
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,524288,1,1,6.1855,66658.2055,273.32,1690.6312,0.0041
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,0,1,1,10.2669,40159.8206,377.382,3874.5432,0.0094
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8,1,1,10.2565,40200.6558,495.84,5085.5686,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16,1,1,10.2685,40153.5239,496.57,5099.034,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32,1,1,10.2649,40167.7586,496.496,5096.4674,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,64,1,1,10.212,40375.7169,496.456,5069.8092,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,128,1,1,10.2401,40265.004,496.766,5086.9236,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,256,1,1,10.2679,40155.827,497.958,5112.9934,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,512,1,1,10.2434,40252.1461,498.607,5107.4065,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,1024,1,1,10.3218,39946.062,499.717,5157.9989,0.0125
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,2048,1,1,10.2196,40345.8091,499.723,5106.9547,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,4096,1,1,10.2277,40313.9353,499.357,5107.2491,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8192,1,1,10.1641,40566.1538,500.527,5087.3869,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16384,1,1,10.0233,41135.8682,500.817,5019.8355,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32768,1,1,9.7914,42110.034,502.647,4921.6259,0.0119
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,65536,1,1,9.0657,45480.8026,510.154,4624.9205,0.0112
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,131072,1,1,8.5215,48385.7575,513.875,4378.9606,0.0106
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,262144,1,1,8.8143,46778.0255,501.299,4418.6138,0.0107
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,524288,1,1,13.4736,30601.915,400.619,5397.7657,0.0131
