batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,512,1,1,3.9443,104533.5642,329.724,1300.5465,0.0032
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,1024,1,1,3.9048,105592.3124,329.562,1286.8737,0.0031
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,2048,1,1,3.9858,103446.9948,329.494,1313.2903,0.0032
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,4096,1,1,3.9788,103627.4309,329.538,1311.1786,0.0032
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,8192,1,1,4.0247,102447.6763,328.037,1320.2367,0.0032
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,16384,1,1,4.081,101033.1182,325.379,1327.874,0.0032
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,32768,1,1,4.5412,90794.8734,315.373,1432.169,0.0035
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,65536,1,1,4.616,89323.5847,308.392,1423.5347,0.0035
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,131072,1,1,4.6154,89335.6025,299.328,1381.5095,0.0034
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,262144,1,1,8.8064,46820.2067,261.593,2303.6892,0.0056
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,0,1,1,8.9222,46212.4915,366.839,3273.0091,0.0079
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,8,1,1,8.9243,46201.4048,498.112,4445.3189,0.0108
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16,1,1,8.9329,46157.344,501.507,4479.8893,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32,1,1,8.9507,46065.1398,502.303,4495.9811,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,64,1,1,8.8991,46332.339,501.133,4459.6407,0.0108
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,128,1,1,8.9348,46147.3736,501.268,4478.7218,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,256,1,1,8.9493,46072.4492,503.263,4503.8591,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,512,1,1,8.93,46171.9199,503.388,4495.2725,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,1024,1,1,8.9098,46277.0145,503.529,4486.32,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,2048,1,1,8.8919,46369.8084,504.274,4483.9666,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,4096,1,1,8.8536,46570.4423,502.67,4450.4477,0.0108
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,8192,1,1,8.7933,46889.7982,501.181,4407.0434,0.0107
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16384,1,1,8.4222,48955.7709,502.589,4232.9212,0.0103
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32768,1,1,8.017,51430.4657,504.763,4046.6734,0.0098
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,65536,1,1,8.809,46806.2285,482.032,4246.2281,0.0103
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,131072,1,1,11.6907,35268.7614,408.514,4775.8187,0.0116
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,262144,1,1,11.9602,34474.0285,376.053,4497.6755,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,0,1,1,7.7303,53338.0257,422.28,3264.3346,0.0079
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,8,1,1,7.75,53202.1756,485.798,3764.9345,0.0091
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,16,1,1,7.7563,53159.168,493.265,3825.8965,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,32,1,1,7.7452,53235.1401,494.897,3833.0767,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,64,1,1,7.7381,53284.3296,495.597,3834.9549,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,128,1,1,7.7473,53220.6416,493.92,3826.5518,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,256,1,1,7.7292,53345.6858,494.33,3820.7512,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,512,1,1,7.7301,53339.0607,495.023,3826.5827,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,1024,1,1,7.7331,53318.6438,493.232,3814.1981,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,2048,1,1,7.7399,53271.8002,493.06,3816.2208,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,4096,1,1,7.7406,53267.12,492.599,3812.9877,0.0092
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,8192,1,1,7.7585,53144.0187,488.782,3792.2059,0.0092
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,16384,1,1,7.7732,53043.6538,482.492,3750.488,0.0091
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,32768,1,1,7.8253,52690.4324,468.003,3662.2498,0.0089
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,65536,1,1,8.0258,51373.626,435.411,3494.5421,0.0085
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,131072,1,1,8.8242,46725.815,378.022,3335.733,0.0081
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,262144,1,1,11.9624,34467.6883,314.686,3764.4052,0.0091
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,1,1.0489,393103.1716,314.686,330.0669,0.0008
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,1,1.0623,388122.4634,350.619,372.4755,0.0009
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,1,1,4.867,84717.3976,363.512,1769.2013,0.0043
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8,1,1,4.8655,84743.167,389.615,1895.6671,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16,1,1,4.8617,84809.4046,427.514,2078.4397,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32,1,1,4.8635,84777.8405,394.28,1917.58,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,64,1,1,4.8687,84686.4243,394.168,1919.1047,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,128,1,1,4.8708,84650.6086,394.624,1922.1377,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,256,1,1,4.8672,84712.6976,395.036,1922.7342,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,512,1,1,4.8645,84759.7157,395.061,1921.7893,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,1024,1,1,4.8724,84623.5054,395.076,1924.9557,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,2048,1,1,4.8789,84510.4168,395.124,1927.7658,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,4096,1,1,4.8846,84412.1439,394.682,1927.8511,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8192,1,1,4.9003,84141.1805,393.984,1930.639,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16384,1,1,4.9175,83846.2145,393.48,1934.9525,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32768,1,1,4.9504,83288.8141,391.377,1937.4911,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,65536,1,1,5.0192,82148.3169,389.501,1954.9741,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,131072,1,1,5.1517,80034.5789,380.832,1961.9452,0.0048
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,262144,1,1,5.6704,72713.9188,367.798,2085.561,0.0051
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,0,1,1,3.8849,106132.6235,361.482,1404.329,0.0034
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,8,1,1,3.8832,106180.7276,349.904,1358.7336,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,16,1,1,3.8756,106387.0536,341.233,1322.4929,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,32,1,1,3.875,106405.4493,340.655,1320.0245,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,64,1,1,3.8877,106056.186,340.358,1323.2169,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,128,1,1,3.8755,106390.8981,339.824,1316.9845,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,256,1,1,3.8716,106498.5925,340.76,1319.2765,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,512,1,1,3.8875,106063.3066,340.307,1322.9298,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,1024,1,1,3.8841,106155.3043,339.971,1320.4783,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,2048,1,1,3.888,106048.2742,340.159,1322.5419,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,4096,1,1,3.8901,105992.1453,340.173,1323.2968,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,8192,1,1,3.9337,104817.3488,339.332,1334.8201,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,16384,1,1,3.9377,104710.873,338.63,1333.4132,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,32768,1,1,4.1008,100545.5172,335.783,1376.9783,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,65536,1,1,4.3631,94500.3544,329.514,1437.7108,0.0035
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,131072,1,1,5.0033,82409.5425,315.097,1576.5141,0.0038
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,262144,1,1,6.1172,67402.632,289.98,1773.872,0.0043
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,0,1,1,10.2885,40075.5505,395.134,4065.3318,0.0099
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8,1,1,10.2243,40327.1126,492.719,5037.7113,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16,1,1,10.2108,40380.2721,494.09,5045.0784,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32,1,1,10.2158,40360.8641,493.341,5039.8528,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,64,1,1,10.2033,40410.0288,493.78,5038.2003,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,128,1,1,10.2049,40403.6536,494.253,5043.8222,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,256,1,1,10.2643,40169.8403,494.821,5079.0105,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,512,1,1,10.2066,40397.003,495.441,5056.778,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,1024,1,1,10.2171,40355.4877,495.476,5062.3377,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,2048,1,1,10.2603,40185.5789,495.813,5087.1996,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,4096,1,1,10.1465,40636.4395,495.83,5030.9297,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8192,1,1,10.1972,40434.3568,496.206,5059.9074,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16384,1,1,10.0077,41199.8262,498.474,4988.5947,0.0121
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32768,1,1,9.7249,42398.1134,501.716,4879.1314,0.0118
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,65536,1,1,9.0551,45534.2896,505.112,4573.8321,0.0111
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,131072,1,1,8.5445,48255.1676,511.859,4373.5854,0.0106
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,262144,1,1,9.3127,44274.8658,503.329,4687.3329,0.0114
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,0,1,1,8.0139,51450.3543,495.934,3974.3546,0.0096
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,8,1,1,7.9749,51701.8936,499.005,3979.5095,0.0097
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,16,1,1,7.9533,51842.4387,498.782,3966.9474,0.0096
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,32,1,1,7.9243,52031.9666,498.643,3951.3962,0.0096
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,64,1,1,8.0375,51299.0279,499.535,4015.0216,0.0097
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,128,1,1,7.9672,51751.7962,499.404,3978.8511,0.0096
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,256,1,1,8.106,50865.782,497.895,4035.9254,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,512,1,1,8.0582,51167.1871,499.123,4022.0469,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,1024,1,1,8.0685,51102.3123,501.152,4043.5239,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,2048,1,1,8.0817,51018.4667,500.209,4042.5481,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,4096,1,1,8.0063,51499.2515,501.713,4016.8492,0.0097
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,8192,1,1,8.0479,51233.0547,500.86,4030.8552,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,16384,1,1,7.9354,51959.0468,500.12,3968.6623,0.0096
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,32768,1,1,8.0975,50918.9249,500.598,4053.6008,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,65536,1,1,8.0291,51352.7606,498.181,3999.949,0.0097
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,131072,1,1,8.2202,50159.0731,493.026,4052.7649,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,262144,1,1,8.2803,49794.8879,467.8,3873.5267,0.0094
