batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,4,50,65.1494,316439.6812,600.874,39146.5571,0.0019,2340.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,1,50,71.6694,287652.0875,600.726,43053.6521,0.0021,2362.0,69.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,30,0,50,56.9896,361747.3265,598.035,34081.788,0.0017,2362.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,32768,50,65.8489,313078.0215,600.187,39521.6532,0.0019,2317.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,16384,50,65.7966,313326.9743,599.275,39430.2449,0.0019,2317.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,8192,50,65.8103,313261.4572,598.989,39419.6698,0.0019,2355.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,4096,50,65.7934,313342.0233,599.221,39424.7983,0.0019,2355.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,2048,50,65.8066,313279.0755,599.092,39424.231,0.0019,2355.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,1024,50,65.8084,313270.554,599.257,39436.1618,0.0019,2355.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,256,50,65.8313,313161.8182,600.883,39556.8964,0.0019,2355.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,64,50,65.8341,313148.499,601.705,39612.6945,0.0019,2355.0,70.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,16,50,65.8042,313290.7392,600.398,39508.7035,0.0019,2355.0,70.0
