batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16,0,1,8.938,46130.8517,500.609,4474.4357,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32,0,1,8.9228,46209.4876,502.069,4479.8487,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,64,0,1,8.9271,46186.9191,503.26,4492.6699,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,128,0,1,8.9428,46105.983,503.852,4505.8507,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,256,0,1,8.9334,46154.3471,504.736,4509.0263,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,512,0,1,8.9536,46050.6312,504.252,4514.848,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,1024,0,1,8.9113,46269.0169,505.045,4500.605,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,2048,0,1,8.9324,46159.4627,504.186,4503.6137,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,4096,0,1,8.862,46526.1476,505.058,4475.8472,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,8192,0,1,8.7739,46993.5406,503.907,4421.2321,0.0107
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16384,0,1,8.381,49196.5245,504.128,4225.1048,0.0102
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32768,0,1,7.9914,51595.3562,505.63,4040.6693,0.0098
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,65536,0,1,8.7945,46883.299,484.253,4258.7804,0.0103
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,131072,0,1,11.6653,35345.6158,410.903,4793.3027,0.0116
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,262144,0,1,11.9472,34511.5317,376.7835,4501.5154,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,0,0,1,1.0656,386931.0866,376.842,401.5658,0.001
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8,0,1,1.0933,377134.7133,406.783,444.731,0.0011
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16,0,1,1.1098,371520.5679,406.783,451.4514,0.0011
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32,0,1,1.1113,371006.0615,431.214,479.2288,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,64,0,1,1.1155,369609.2644,447.208,498.882,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,128,0,1,1.1188,368548.7499,447.208,500.3175,0.0012
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,256,0,1,1.1198,368196.5898,476.897,534.0426,0.0013
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,512,0,1,1.1197,368235.7322,499.075,558.8188,0.0014
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,1024,0,1,1.1222,367415.7132,499.075,560.066,0.0014
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,2048,0,1,1.1231,367114.7381,521.809,586.0583,0.0014
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,4096,0,1,1.1217,367589.3131,542.376,608.3712,0.0015
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,8192,0,1,1.1192,368390.6993,542.376,607.0478,0.0015
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,16384,0,1,1.1205,367960.0174,565.339,633.4895,0.0015
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,32768,0,1,1.1183,368697.0335,587.048,656.5005,0.0016
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,65536,0,1,1.1205,367969.8613,609.348,682.7854,0.0017
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,131072,0,1,1.1209,367851.6733,609.348,683.0048,0.0017
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,262144,0,1,1.1213,367704.0687,608.14,681.9244,0.0017
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,0,0,1,2.0169,204435.3435,599.577,1209.2611,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8,0,1,2.0155,204568.2179,596.336,1201.9432,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16,0,1,2.0122,204911.9488,594.837,1196.9108,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32,0,1,2.0121,204918.0604,595.52,1198.2494,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,64,0,1,2.0153,204595.7283,595.395,1199.8853,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,128,0,1,2.0149,204636.3398,595.998,1200.8621,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,256,0,1,2.0142,204709.3993,595.241,1198.9088,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,512,0,1,2.0121,204917.9596,596.572,1200.3667,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,1024,0,1,2.0153,204592.6791,597.01,1203.1579,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,2048,0,1,2.0207,204043.9191,599.522,1211.4697,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,4096,0,1,2.0288,203233.2939,599.424,1216.103,0.0029
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,8192,0,1,2.0401,202110.5611,599.463,1222.9381,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,16384,0,1,2.0611,200048.3525,599.115,1234.8275,0.003
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,32768,0,1,2.1749,189581.7795,597.244,1298.9316,0.0032
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,65536,0,1,2.381,173166.9998,587.713,1399.3658,0.0034
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,131072,0,1,2.4951,165250.8999,578.58,1443.6126,0.0035
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,262144,0,1,4.5638,90345.0374,508.061,2318.6898,0.0056
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,1,1.0575,389909.537,508.061,537.2583,0.0013
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,1,1.059,389331.1282,507.925,537.9124,0.0013
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,0,1,4.8747,84582.2937,454.784,2216.9547,0.0054
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8,0,1,4.8749,84580.2112,410.089,1999.1273,0.0048
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16,0,1,4.8724,84623.6105,426.737,2079.2171,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32,0,1,4.8729,84614.7525,389.394,1897.4671,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,64,0,1,4.8745,84586.9792,389.641,1899.2941,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,128,0,1,4.8696,84671.225,389.991,1899.1088,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,256,0,1,4.8685,84690.7032,390.82,1902.708,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,512,0,1,4.8723,84625.5203,391.85,1909.1919,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,1024,0,1,4.8766,84550.7268,392.001,1911.6172,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,2048,0,1,4.8751,84576.3949,391.537,1908.775,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,4096,0,1,4.8882,84349.3906,391.199,1912.2597,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8192,0,1,4.9011,84127.0345,390.586,1914.3096,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16384,0,1,4.9198,83807.2713,389.958,1918.524,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32768,0,1,4.9302,83630.3327,388.825,1916.9971,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,65536,0,1,5.0691,81339.0878,387.881,1966.2118,0.0048
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,131072,0,1,5.1235,80476.3938,382.234,1958.3572,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,262144,0,1,5.5883,73782.1497,369.273,2063.6087,0.005
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,0,0,1,10.2401,40264.9566,433.877,4442.9404,0.0108
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8,0,1,10.2578,40195.4395,492.927,5056.3476,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16,0,1,10.153,40610.2557,493.175,5007.2171,0.0121
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32,0,1,10.2834,40095.2153,492.894,5068.6473,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,64,0,1,10.2196,40345.7222,494.402,5052.5872,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,128,0,1,10.2231,40331.8305,495.047,5060.9214,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,256,0,1,10.2747,40129.2434,494.61,5081.9807,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,512,0,1,10.2283,40311.3654,495.218,5065.2398,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,1024,0,1,10.2341,40288.445,495.75,5073.566,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,2048,0,1,10.2082,40390.8219,496.876,5072.2006,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,4096,0,1,10.1423,40653.3393,496.477,5035.4003,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8192,0,1,10.1423,40653.2593,495.756,5028.0976,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16384,0,1,9.9216,41557.4425,499.737,4958.1971,0.012
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32768,0,1,9.8549,41838.7111,501.803,4945.2249,0.012
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,65536,0,1,9.0459,45580.5994,507.306,4589.0317,0.0111
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,131072,0,1,8.263,49899.0756,514.216,4248.975,0.0103
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,262144,0,1,8.8093,46804.9638,508.277,4477.5417,0.0109
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,1,1.1044,373350.9622,504.853,557.5435,0.0014
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8,0,1,1.1418,361121.3993,518.991,592.5673,0.0014
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16,0,1,1.152,357923.8754,518.991,597.861,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32,0,1,1.1552,356935.4551,528.689,610.7193,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,64,0,1,1.1598,355492.1673,537.705,623.656,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,128,0,1,1.1615,354990.2008,537.705,624.5379,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,256,0,1,1.1619,354868.0061,546.168,634.586,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,512,0,1,1.1665,353459.4863,556.657,649.3504,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,1024,0,1,1.1602,355394.089,556.657,645.8157,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,2048,0,1,1.1683,352930.0374,560.667,655.0093,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,4096,0,1,1.1607,355222.64,576.714,669.4081,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,8192,0,1,1.1673,353235.425,576.714,673.174,0.0016
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,16384,0,1,1.1692,352640.2568,586.942,686.269,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,32768,0,1,1.1662,353559.5172,588.065,685.7943,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,65536,0,1,1.161,355149.21,609.543,707.6599,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,131072,0,1,1.1671,353277.776,609.543,711.4086,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,262144,0,1,1.1637,354328.2174,602.527,701.1354,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,0,1,2.154,191422.0894,597.549,1287.1008,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,8,0,1,2.1476,191991.6536,593.692,1274.9993,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,0,1,2.1504,191735.5098,594.01,1277.3864,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32,0,1,2.143,192401.0792,594.165,1273.2998,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,64,0,1,2.1447,192245.0757,594.408,1274.8542,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,128,0,1,2.1442,192297.0766,595.338,1276.5035,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,256,0,1,2.1446,192257.5358,595.709,1277.5617,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,512,0,1,2.1445,192269.2826,595.628,1277.3099,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,1024,0,1,2.1433,192372.4401,598.926,1283.6937,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,2048,0,1,2.1494,191831.7674,600.966,1291.6965,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,4096,0,1,2.1575,191108.0936,602.017,1298.8553,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,8192,0,1,2.1505,191729.1784,601.876,1294.3446,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16384,0,1,2.1654,190409.9109,600.688,1300.74,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,0,1,2.182,188962.2927,600.509,1310.3143,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,65536,0,1,2.2477,183437.3303,598.542,1345.3584,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,0,1,2.5034,164704.3282,594.261,1487.6587,0.0036
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,262144,0,1,2.9879,137994.4283,570.699,1705.2052,0.0041
