batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c,test_case
32,256,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,10152.2047,243681.1734,133.675,1357095.9682,0.0005,1230.0,45.0,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,12336.7162,167109.6487,201.4973,2485814.3789,0.0012,932.879,47.9435,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,12329.0553,167213.4855,193.4026,2384470.9048,0.0012,935.871,46.9516,LD+MMA
32,256,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,13419.1976,184355.372,112.308,1507083.2426,0.0006,930.0,41.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,5552.4456,371293.0213,580.0839,3220884.1587,0.0016,2137.8571,59.9107,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,5430.8791,379604.1589,600.2259,3259754.3599,0.0016,2178.6364,63.8182,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,4996.8593,495091.2205,458.521,2291164.9167,0.0009,2422.0,58.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,5600.0365,368137.6543,587.2184,3288444.5353,0.0016,2128.0893,67.2321,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,5559.0423,370852.4209,581.0374,3230011.3571,0.0016,2126.9643,69.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,5681.5017,435430.8558,354.571,2014495.7514,0.0008,2130.0,59.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,6421.2025,321058.9117,483.5451,3104941.1764,0.0015,1830.0,66.9538,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,6421.5009,321043.9943,463.0977,2973782.0559,0.0014,1830.0,67.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,6604.2653,374591.4245,288.931,1908176.9895,0.0008,1830.0,57.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,7639.0436,269874.6595,345.4635,2639011.1008,0.0013,1530.0,61.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,7640.3029,269830.1794,330.9977,2528922.8956,0.0012,1530.0,59.7403,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,7875.405,314130.0256,224.068,1764626.2393,0.0007,1530.0,52.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,9736.0993,211746.4329,253.1985,2465166.1423,0.0012,1230.0,53.449,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,9728.6644,211908.2551,242.753,2361662.5732,0.0011,1230.0,51.8673,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,9879.5457,250406.3693,178.845,1766907.3462,0.0007,1230.0,46.0,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,12521.9892,164637.1246,205.5495,2573888.9252,0.0012,931.8889,47.1587,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,12431.8699,165830.5881,201.4202,2504029.4297,0.0012,936.104,46.368,LD+MMA
32,256,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,12796.2735,193329.813,158.1202,2023348.8814,0.0008,930.2205,42.2992,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,10800.0446,381773.2948,599.9325,6479298.1462,0.0016,2079.8426,63.4352,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,10551.6571,390760.2897,600.0956,6332002.5698,0.0015,2124.5094,68.2925,LD+MMA
64,256,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,10616.097,466066.0451,443.82,4711636.1527,0.001,2422.0,62.0,LD+MMA
