batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,131072,1,1,4.6083,89473.5725,303.072,1396.6325,0.0034
16,256,mlp_up_proj,36,4096,4096,12288,wmma_hiperf,262144,1,1,8.7984,46862.5281,273.58,2407.0756,0.0058
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,0,1,1,8.9326,46158.6049,347.381,3103.0193,0.0075
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,8,1,1,8.9564,46036.209,478.179,4282.7433,0.0104
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16,1,1,8.917,46239.3575,498.667,4446.6191,0.0108
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32,1,1,8.9199,46224.5317,499.767,4457.8572,0.0108
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,64,1,1,8.9218,46214.6306,502.067,4479.3323,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,128,1,1,8.9122,46264.2044,502.563,4478.953,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,256,1,1,8.9298,46173.2848,503.192,4493.3893,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,512,1,1,8.9219,46213.9573,503.395,4491.2459,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,1024,1,1,8.8989,46333.2452,503.99,4484.9778,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,2048,1,1,8.8865,46398.1058,503.204,4471.7234,0.0108
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,4096,1,1,8.8793,46435.9328,501.795,4455.5698,0.0108
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,8192,1,1,8.8017,46845.1123,501.528,4414.3015,0.0107
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,16384,1,1,8.3837,49180.5224,503.999,4225.3981,0.0102
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,32768,1,1,8.0977,50917.5227,505.88,4096.4847,0.0099
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,65536,1,1,8.7865,46926.3109,487.914,4287.0442,0.0104
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,131072,1,1,11.6872,35279.278,413.528,4832.9948,0.0117
16,256,mlp_up_proj,36,4096,4096,12288,wmma_simple,262144,1,1,11.9588,34478.2315,374.586,4479.5837,0.0109
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,0,1,1,7.849,52531.1659,418.924,3288.1324,0.008
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,8,1,1,7.8449,52558.279,484.141,3798.06,0.0092
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,16,1,1,7.8491,52530.3564,495.441,3888.7739,0.0094
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,32,1,1,7.8441,52563.9743,495.681,3888.1693,0.0094
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,64,1,1,7.8495,52527.8135,497.381,3904.1902,0.0095
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,128,1,1,7.8479,52538.4557,497.515,3904.4509,0.0095
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,256,1,1,7.8498,52525.5446,497.196,3902.9066,0.0095
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,512,1,1,7.8417,52580.3301,495.75,3887.501,0.0094
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,1024,1,1,7.846,52551.5135,495.535,3887.9458,0.0094
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,2048,1,1,7.8405,52588.2434,495.34,3883.7014,0.0094
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,4096,1,1,7.8405,52588.2434,493.968,3872.9442,0.0094
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,8192,1,1,7.8512,52516.2388,492.407,3865.9987,0.0094
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,16384,1,1,7.8509,52518.3125,489.8,3845.3787,0.0093
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,32768,1,1,7.8933,52236.4089,480.142,3789.8976,0.0092
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,65536,1,1,8.011,51468.6259,450.022,3605.1411,0.0087
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,131072,1,1,8.8,46854.2044,399.791,3518.1596,0.0085
16,256,mlp_up_proj,36,4096,4096,12288,wmma_bf16,262144,1,1,11.9561,34485.8964,323.012,3861.9641,0.0094
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,1,1.055,390829.8193,320.951,338.5962,0.0008
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,1,1.0639,387546.0965,320.951,341.4652,0.0008
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,1,1,4.8722,84625.9378,370.08,1803.1141,0.0044
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8,1,1,4.8681,84698.2545,388.838,1892.8898,0.0046
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16,1,1,4.8682,84696.1481,414.637,2018.5313,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32,1,1,4.8643,84764.0547,411.716,2002.7056,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,64,1,1,4.865,84751.6839,395.999,1926.5348,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,128,1,1,4.8681,84696.8448,396.313,1929.3107,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,256,1,1,4.8655,84743.4975,396.321,1928.2875,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,512,1,1,4.8714,84639.9912,395.808,1928.1466,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,1024,1,1,4.8687,84687.1037,396.254,1929.2454,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,2048,1,1,4.8782,84521.505,396.362,1933.5521,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,4096,1,1,4.8856,84394.5039,396.711,1938.1669,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,8192,1,1,4.9009,84131.223,396.597,1943.6735,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,16384,1,1,4.9161,83870.5867,396.408,1948.7845,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,32768,1,1,4.9424,83424.9789,395.705,1955.7193,0.0047
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,65536,1,1,5.0039,82398.6727,395.597,1979.5381,0.0048
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,131072,1,1,5.1406,80207.7223,389.809,2003.8572,0.0049
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,262144,1,1,5.6696,72724.5001,374.918,2125.625,0.0052
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,0,1,1,3.8723,106479.0923,364.546,1411.6242,0.0034
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,8,1,1,3.8791,106292.984,351.08,1361.8604,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,16,1,1,3.8767,106357.6907,343.681,1332.3481,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,32,1,1,3.8826,106196.3437,342.367,1329.2707,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,64,1,1,3.8711,106510.9998,339.984,1316.1189,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,128,1,1,3.8866,106086.228,340.423,1323.0949,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,256,1,1,3.881,106239.8496,341.143,1323.976,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,512,1,1,3.9643,104008.5836,340.367,1349.3026,0.0033
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,1024,1,1,3.8821,106209.5008,340.454,1321.6795,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,2048,1,1,3.885,106131.0127,340.64,1323.3796,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,4096,1,1,3.8961,105828.9148,339.472,1322.6067,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,8192,1,1,3.9447,104524.846,339.368,1338.6975,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,16384,1,1,3.9326,104846.9877,337.992,1329.1731,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,32768,1,1,4.1528,99286.1125,336.583,1397.7669,0.0034
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,65536,1,1,4.3613,94539.6823,330.01,1439.2759,0.0035
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,131072,1,1,4.8771,84540.7237,317.378,1547.8966,0.0038
16,256,mlp_down_proj,36,4096,12288,4096,wmma_hiperf,262144,1,1,6.1966,66538.9726,293.873,1821.0199,0.0044
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,0,1,1,10.2022,40414.3859,378.244,3858.9323,0.0094
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8,1,1,10.1978,40432.1405,491.966,5016.9463,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16,1,1,10.2375,40275.2338,493.565,5052.8613,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32,1,1,10.24,40265.2789,493.761,5056.1176,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,64,1,1,10.2241,40327.9766,494.44,5055.199,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,128,1,1,10.2058,40400.3676,495.674,5058.7349,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,256,1,1,10.2234,40330.6194,496.663,5077.5944,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,512,1,1,10.2384,40271.7289,496.208,5080.3611,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,1024,1,1,10.2655,40165.1407,496.606,5097.9288,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,2048,1,1,10.2327,40293.8468,497.718,5093.0239,0.0124
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,4096,1,1,10.1539,40606.7842,498.013,5056.7697,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,8192,1,1,10.1597,40583.5586,497.911,5058.6274,0.0123
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,16384,1,1,10.0396,41068.9544,499.496,5014.752,0.0122
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,32768,1,1,9.7916,42109.3761,501.028,4905.8502,0.0119
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,65536,1,1,9.0793,45413.0219,506.647,4599.9824,0.0112
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,131072,1,1,8.5595,48170.5868,515.396,4411.5398,0.0107
16,256,mlp_down_proj,36,4096,12288,4096,wmma_simple,262144,1,1,8.8057,46823.8064,507.571,4469.523,0.0108
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,0,1,1,8.1436,50630.8286,494.4,4026.1924,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,8,1,1,8.1293,50719.8856,498.099,4049.1932,0.0098
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,16,1,1,8.2198,50161.5932,500.629,4115.0562,0.01
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,32,1,1,8.2272,50116.5969,499.852,4112.3584,0.01
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,64,1,1,8.2101,50220.7968,500.352,4107.931,0.01
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,128,1,1,8.1967,50302.708,503.564,4127.5696,0.01
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,256,1,1,8.28,49796.6501,504.18,4174.6165,0.0101
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,512,1,1,8.2259,50124.2063,501.685,4126.8122,0.01
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,1024,1,1,8.1966,50303.5057,499.555,4094.644,0.0099
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,2048,1,1,8.1966,50303.6286,500.368,4101.2978,0.0099
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,4096,1,1,8.1528,50573.6878,501.259,4086.6614,0.0099
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,8192,1,1,8.1416,50643.1291,502.074,4087.6932,0.0099
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,16384,1,1,8.1784,50415.3885,502.736,4111.5726,0.01
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,32768,1,1,8.1522,50577.4725,501.784,4090.6355,0.0099
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,65536,1,1,8.2777,49810.7271,501.402,4150.4413,0.0101
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,131072,1,1,8.2904,49734.482,490.521,4066.5967,0.0099
16,256,mlp_down_proj,36,4096,12288,4096,wmma_bf16,262144,1,1,8.2847,49768.7005,475.562,3939.8704,0.0096
