batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,131072,64,1,4.7998,85903.2826,205.212,984.9725,0.0024
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,131072,256,1,1.9954,206629.5405,267.892,534.5624,0.0013
16,256,mlp_up_proj,36,4096,4096,12288,bf16_custom,131072,1024,1,2.0149,204631.8765,312.694,630.0534,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,cublas,0,0,1,1.0878,379054.7956,312.694,340.1329,0.0008
16,256,mlp_down_proj,36,4096,12288,4096,cublas_bf16,0,0,1,1.0749,383596.9561,358.98,385.8568,0.0009
16,256,mlp_down_proj,36,4096,12288,4096,wmma_opt,0,0,1,4.872,84629.2025,425.745,2074.2467,0.005
16,256,mlp_down_proj,36,4096,12288,4096,cutlass_sm80,0,0,1,1.1044,373330.0062,473.33,522.7599,0.0013
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,1,1,2.1186,194620.3591,484.606,1026.6717,0.0025
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,4,1,2.1173,194733.4162,508.968,1077.6583,0.0026
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,16,1,2.1263,193909.1871,533.097,1133.5455,0.0027
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,64,1,2.1253,194005.807,553.375,1176.0774,0.0029
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,256,1,2.1208,194415.7237,551.766,1170.1853,0.0028
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,0,1024,1,2.123,194211.5075,547.659,1162.6965,0.0028
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,1,1,2.036,202515.1824,565.264,1150.8662,0.0028
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,4,1,2.1717,189863.4032,605.248,1314.3868,0.0032
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,16,1,2.1569,191166.2187,599.949,1294.0,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,64,1,2.1549,191342.7598,598.999,1290.759,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,256,1,2.1525,191553.4415,600.053,1291.6081,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,16,1024,1,2.1547,191355.1911,600.402,1293.6982,0.0031
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,1,1,75.5214,5459.6002,140.7299,10628.1227,0.0258
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,4,1,18.8851,21832.8625,185.481,3502.8363,0.0085
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,16,1,4.7468,86861.1704,214.092,1016.2624,0.0025
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,64,1,2.3921,172363.9038,263.764,630.9578,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,256,1,2.2664,181924.2954,302.005,684.4702,0.0017
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,32768,1024,1,2.1378,192867.9027,385.321,823.7469,0.002
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,1,1,301.7706,1366.3254,121.8478,36770.0849,0.0892
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,4,1,75.3161,5474.483,132.6894,9993.65,0.0242
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,16,1,18.6941,22055.9464,175.261,3276.353,0.0079
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,64,1,4.6308,89038.5287,201.293,932.1414,0.0023
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,256,1,2.4392,169037.7417,252.933,616.9542,0.0015
16,256,mlp_down_proj,36,4096,12288,4096,bf16_custom,131072,1024,1,2.1465,192087.9863,297.608,638.8156,0.0015
